image,pipeline,pipeline_label,family,stratum,overlap_group,area_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P2420_0001.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,19,0.0006084442138671,0.3684210526315789,0.0,0.0,0.0,0.0,0.2048780487804878
P2462_0000.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,57,0.0019330978393554,0.0780487804878048,0.1021059349074665,0.18529241459177764,0.4481792717086835,0.11678832116788321,0.2605839416058394
P2547_0006.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,72,0.0020599365234375,0.217391304347826,0.0,0.0,0.0,0.0,0.2050561797752809
P2547_0011.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,109,0.003453254699707,0.2903225806451613,0.06268115942028986,0.11796795090351177,0.3844444444444444,0.06967378171566653,0.18123238018525978
P2645_0010.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,32,0.0027751922607421,0.2254098360655737,0.28194413899274245,0.4398696174300909,0.3695589507062554,0.5432203389830509,1.4699152542372882
P2689_0002.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,80,0.0040006637573242,0.3333333333333333,0.0222528661042613,0.043536911154019094,0.022375683097251298,0.8021442495126706,35.84892787524367
P2689_0006.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,19,0.001051902770996,0.08,0.30603705917513446,0.46864988558352405,0.3726346433770015,0.6313193588162762,1.6942046855733661
P2709_0000.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,13,0.0021448135375976,0.1384615384615384,0.3027440395861449,0.4647790055248619,0.6909650924024641,0.350156087408949,0.5067637877211238
P2709_0001.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,15,0.0022134780883789,0.2,0.27492130115424973,0.4312757201646091,0.46869409660107336,0.39939024390243905,0.8521341463414634
P2778_0007.jpg,remotesam_text,RemoteSAM text only,RemoteSAM,overlap__low_mask_area,overlap,low_mask_area,10,0.002511978149414,0.0525606469002695,0.15897244973938943,0.2743334404111789,0.5310945273631841,0.18492854049372023,0.34820268514508446
P0060_0009.jpg,gt_box_ringmo_sam,RingMo-SAM GT bbox,RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,37,0.0057315826416015,0.0,0.05695703586913677,0.1077754987879918,1.0,0.05695703586913677,0.05695703586913677
