dataset_id,model,bbox_source,detector_seed,reference_type,stratum,instance_count,source_scene_count,mean_iou,mean_dice,mean_precision,mean_recall,mean_boundary_iou,iou_ci_lower,iou_ci_upper,confidence_level,bootstrap_samples,success_at_iou_50,success_at_iou_75,success_at_iou_90
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam3,overall,12051,31,0.7707251750189499,0.8626900111027259,0.8325667300668335,0.9163280885154309,,0.7381774863238876,0.8144551102656714,0.95,10000,0.952369098000166,0.6433490996597793,0.16521450502033028
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam3,no_overlap__low_mask_area,522,25,0.8190751439950726,0.8971463789786287,0.8706251171038183,0.9347718010241429,,0.7984914591489345,0.8386540516709499,0.95,10000,0.9923371647509579,0.8180076628352491,0.15517241379310345
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam3,no_overlap__high_mask_area,1512,21,0.8764279883656921,0.9324927345738503,0.9116834013110463,0.9599527056794417,,0.8614308472155368,0.8877904200487226,0.95,10000,0.9966931216931217,0.951058201058201,0.4603174603174603
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam3,overlap__low_mask_area,1582,21,0.7282974026991685,0.833823559510569,0.8161014527910785,0.8792807765468545,,0.6927061794827818,0.7730185638021403,0.95,10000,0.9203539823008849,0.5335018963337548,0.07142857142857142
isaid_small_vehicle,sam2,gt_bbox,,pseudo_sam3,overlap__high_mask_area,8435,20,0.7567428867230499,0.8534592801601332,0.81911767063538,0.9143151434594448,,0.7219873325966224,0.8087602166780674,0.95,10000,0.9479549496147006,0.5979845880260818,0.13052756372258448
isaid_small_vehicle,sam2,yolo_bbox,42,human,overall,12051,31,0.46084501115678167,0.5515641607347975,0.4994630856349015,0.647059164386247,,0.3809263679216893,0.5626634601778742,0.95,10000,0.5746411086216912,0.22330097087378642,0.008215085884988798
isaid_small_vehicle,sam2,yolo_bbox,42,human,no_overlap__low_mask_area,522,25,0.45130648564644543,0.5391992233035658,0.4856416160754962,0.6236359981334297,,0.3745197796146304,0.5230756424691302,0.95,10000,0.6340996168582376,0.1781609195402299,0.0
isaid_small_vehicle,sam2,yolo_bbox,42,human,no_overlap__high_mask_area,1512,21,0.6304733955279486,0.7134115869521733,0.6767476619626125,0.769084150010585,,0.5750201594880074,0.6684754997746387,0.95,10000,0.8214285714285714,0.5046296296296297,0.03373015873015873
isaid_small_vehicle,sam2,yolo_bbox,42,human,overlap__low_mask_area,1582,21,0.28646528611040784,0.3614951844152713,0.3121027539103395,0.46510113757734917,,0.2240443207027617,0.358711871667483,0.95,10000,0.3501896333754741,0.054993678887484194,0.0012642225031605564
isaid_small_vehicle,sam2,yolo_bbox,42,human,overlap__high_mask_area,8435,20,0.4637341300863079,0.5589655015096548,0.5036793953552058,0.6607619163639171,,0.3728150550635334,0.5986855904974469,0.95,10000,0.5688203912270302,0.2072317723770006,0.005453467694131594
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam1,overall,12051,31,0.5489169872150085,0.6133592926050361,0.5965942559326025,0.6537650075766329,,0.46673578469469124,0.6519507058638719,0.95,10000,0.6610239814123309,0.4641938428346195,0.14870135258484773
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam1,no_overlap__low_mask_area,522,25,0.5461444301214872,0.6021828662761396,0.5863792089697853,0.6315624400942851,,0.45189919749097995,0.6250199995274206,0.95,10000,0.6666666666666666,0.5268199233716475,0.12260536398467432
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam1,no_overlap__high_mask_area,1512,21,0.7205504201710105,0.768997739645643,0.7766267180321015,0.76814968636097,,0.660962702753208,0.7605671350788592,0.95,10000,0.826058201058201,0.7506613756613757,0.3968253968253968
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam1,overlap__low_mask_area,1582,21,0.3731575883291806,0.4288745372720214,0.41104523696386286,0.4708554261764088,,0.30170254382635486,0.4563479855991007,0.95,10000,0.4633375474083439,0.26232616940581543,0.041719342604298354
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam1,overlap__high_mask_area,8435,20,0.5512867433751417,0.6207527301337992,0.5997551000142499,0.6689402374140984,,0.4602526479561539,0.6857698845809805,0.95,10000,0.6681683461766449,0.446828689982217,0.12590397154712507
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam2,overall,12051,31,0.6236493885723984,0.6632391819579508,0.6628252680882113,0.6738675905632767,,0.5466764777209477,0.7171439776070211,0.95,10000,0.70201643017177,0.6292423865239399,0.36893203883495146
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam2,no_overlap__low_mask_area,522,25,0.6137186588199174,0.6445833184565716,0.6409099305283396,0.6533398817705547,,0.5077594110415031,0.7018445474828613,0.95,10000,0.6781609195402298,0.6532567049808429,0.4501915708812261
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam2,no_overlap__high_mask_area,1512,21,0.763319426936952,0.7934131061829207,0.7973080105117843,0.7944767577695317,,0.7030454318611111,0.8056359717440267,0.95,10000,0.8287037037037037,0.7870370370370371,0.6097883597883598
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam2,overlap__low_mask_area,1582,21,0.4435684657632772,0.4773111044963157,0.4688439295765672,0.4943910217395406,,0.35882258627241076,0.5393576998207354,0.95,10000,0.5132743362831859,0.4361567635903919,0.20417193426042984
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam2,overlap__high_mask_area,8435,20,0.633002176101458,0.6759307771996664,0.6764566109675512,0.6871795449264179,,0.5474830487702069,0.7593360672828956,0.95,10000,0.7161825726141079,0.6356846473029045,0.3516301126259633
isaid_small_vehicle,sam2,yolo_bbox,42,pseudo_sam3,overall,12051,31,0.5508126918153804,0.6170679942407137,0.5917764637646735,0.6606550775965773,,0.469226572225538,0.6527807748499401,0.95,10000,0.6774541531823085,0.4601277902248776,0.11301966641772467
