image,pipeline,pipeline_label,stratum,overlap_group,stratify_group,area_group,count_group,num_objects,mask_area_ratio,max_pair_bbox_iou,iou,dice,precision,recall,pred_area_ratio
P1122_0017.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.2084227404560353,0.34495004683109587,0.20961889629330993,0.9733509525382668,4.643431340160776
P1122_0017.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.7590403642413098,0.8630164260826282,0.787446634571714,0.9546305472965533,1.2123114194471973
P1122_0017.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.8112904748418767,0.8958148746547141,0.8503859093607757,0.9463715449840326,1.1128730316044488
P1122_0017.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.4424669268106976,0.6134864080232251,0.7652674897119341,0.5119480233454465,0.6689791873141725
P1122_0017.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.0,0.0,0.0,0.0,0.0
P1122_0017.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.20317489280175166,0.33773127085228993,0.20397975773396534,0.9809492346657857,4.8090518665345225
P1122_0017.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.05217666280172868,0.09917852133840914,0.5493895671476138,0.05450941526263627,0.09921814778108137
P1122_0017.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.059856083733100744,0.11295134245447999,0.8578125,0.06045589692765114,0.07047681973350953
P1122_0017.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,5,0.0090446472167968,0.0,0.06006564551422319,0.11332438848178347,0.9029605263157895,0.06045589692765114,0.06695297874683405
P1143_0005.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.17962628089210367,0.3045477772100153,0.5023177412557943,0.21851512373968837,0.43501374885426214
P1143_0005.jpg,yolo_sam3,YOLO + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.18291412412561392,0.30926019124308,0.49298034496590454,0.22529789184234647,0.45701191567369387
P1143_0005.jpg,gt_box_sam3,GT bbox + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.6812395525266812,0.8104015296367113,0.6952755905511812,0.9712190650779102,1.3968835930339139
P1143_0005.jpg,yolo_sam2,YOLO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.21762589928057555,0.35745937961595275,0.9201520912547528,0.22181484876260313,0.24106324472960586
P1143_0005.jpg,grounded_sam2,GroundingDINO + SAM2,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.0003395997211392598,0.0006789688646414251,0.0003422767586541738,0.04161319890009166,121.57763519706691
P1143_0005.jpg,segearth_ov3,SegEarth-OV3 + SAM3,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.18244768929700436,0.30859325270528326,0.505,0.2221814848762603,0.4399633363886343
P1143_0005.jpg,remotesam_text,RemoteSAM text,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.16827825082984557,0.28807906114885734,0.44166666666666665,0.21374885426214482,0.48395967002749773
P1143_0005.jpg,yolo_ringmo_sam,YOLO + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.0,0.0,0.0,0.0,0.0
P1143_0005.jpg,gt_box_ringmo_sam,GT bbox + RingMo-SAM,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0054092407226562,0.0,0.0,0.0,0.0,0.0,0.0
P1147_0029.jpg,sam3_text,SAM3 text-only,no_overlap__high_mask_area,no_overlap,high_mask_area,high_mask_area,,3,0.0055389404296875,0.0,0.09355841848067525,0.17110822229444264,0.10073984310223866,0.5675530003593244,5.6338483650736615
